object_name,obs_filename,download_files
2005 UY6,934738o.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/934738o.fits.fz
2005 UY6,934750o.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/934750o.fits.fz
2005 UY6,934762o.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/934762o.fits.fz
2005 UY6,1729969p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1729969p.fits.fz
2005 UY6,1729970p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1729970p.fits.fz
2005 UY6,1729971p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1729971p.fits.fz
2005 UY6,c4d_150619_105142_ooi_i_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/a6df4c67cb27a974e9d123befbc6d47f
2005 UY6,c4d_150619_105142_ooi_i_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/628faf93744badaba7f54997964df24f
2005 UY6,c4d_150619_105310_ooi_i_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/0a3def53e6dc18074b83d294d95678ea
2005 UY6,c4d_150619_105310_ooi_i_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/cb2213e76021b283aaaf8445eb3f89a4
2005 UY6,c4d_150620_100101_ooi_i_v2.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/5ee03fab45fd7295486af08d4a620753
2005 UY6,c4d_150620_100101_ooi_i_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/0c1dce73aad72b530224d1ea5802b33b
2005 UY6,c4d_150620_102715_ooi_i_v2.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/d42508a5e7306253d262bc7eb24e1149
2005 UY6,c4d_150620_102715_ooi_i_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/361d9f55e7c70016de00c4768dff4030
2005 UY6,c4d_150620_102852_ooi_i_v2.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/49b2b3d57cd608f25d8033a03ee42f8a
2005 UY6,c4d_150620_102852_ooi_i_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/52c0ac71f2b9fcc247c8028149125f8f
2005 UY6,c4d_150626_091928_ooi_i_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/1b613478eaa35ae9279214b8d49a449d
2005 UY6,c4d_150626_091928_ooi_i_ls10.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/fd00b3b120e1ad80ce9b2a57b579d814
2005 UY6,c4d_150626_101043_ooi_i_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/0d7ec52a9f55aa13fac194e37cb89ea1
2005 UY6,c4d_150626_101043_ooi_i_ls10.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/14ed53651233189cfdcfe5c93d065bca
2005 UY6,c4d_151029_012826_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/c3ee3688c4c9190e686a3b76078caaa5
2005 UY6,c4d_151029_012826_ooi_z_ls9.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/42c8967a650b84212822eb9819aadfb9
2005 UY6,c4d_151029_014317_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/e9e8d4788146bbc042e58f5728db32ea
2005 UY6,c4d_151029_014317_ooi_z_ls9.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/5d81995f63fe0d087689299915b89b53
2005 UY6,c4d_170725_061733_ooi_g_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/38aa2e7259d4821d37bf5b6f865dbf42
2005 UY6,c4d_170725_061733_ooi_g_ls9.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/07d9d179c1adcca1085d1cf8a8cfd066
2005 UY6,c4d_170921_005324_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/454d27d8fe8b473d03ff583975c8da35
2005 UY6,c4d_170921_005324_ooi_r_ls9.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/0264fccc69a81e522ac5ab8a889084b4
2005 UY6,c4d_170922_005130_ooi_g_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/8576e94aabd537feecbe3f0c21b4109f
2005 UY6,c4d_170922_005130_ooi_g_ls9.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/21b62d28c36db343e570a90ca0c5a8f8
2005 UY6,2301271p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/2301271p.fits.fz
2005 UY6,2301272p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/2301272p.fits.fz
2005 UY6,2301554p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/2301554p.fits.fz
2005 UY6,2301560p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/2301560p.fits.fz
2005 UY6,2301838p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/2301838p.fits.fz
2005 UY6,c4d_180916_033500_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/c4bf658a09211cc582ae0213bff781c1
2005 UY6,c4d_180916_033500_ooi_z_ls9.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/5910735899385b1cdb932c843e6256c0
2005 UY6,c4d_191104_000031_ooi_g_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/0e7dc5ffedd5a76fbf6815bcb18bfe2a
2005 UY6,c4d_191104_000420_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/a3911cb63846916e3e5dd22e732fd6f2
1998 FR11,800907o.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/800907o.fits.fz
1998 FR11,800908o.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/800908o.fits.fz
1998 FR11,800909o.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/800909o.fits.fz
1998 FR11,800910o.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/800910o.fits.fz
1998 FR11,1605077p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1605077p.fits.fz
1998 FR11,1605089p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1605089p.fits.fz
1998 FR11,1605101p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1605101p.fits.fz
1998 FR11,c4d_150110_052449_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/17804ece0e019879a56c7391cb086752
1998 FR11,c4d_150110_052449_ooi_z_ls9.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/6c13fc73f4616cdf39902009a7a18a36
1998 FR11,c4d_160115_055009_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/2f6a44c652496730bc1bbc6e7ea98f2b
1998 FR11,c4d_160115_055009_ooi_r_ls9.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/a0a0a7470210bae141210d6dba08f4e4
1998 FR11,c4d_160115_055159_ooi_g_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/28b4eddb11422ba99ea353a84f08fc9c
1998 FR11,c4d_160115_055159_ooi_g_ls9.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/fe4ee0e28f0da42c584861a4f76b7bbd
1998 FR11,c4d_160115_055352_ooi_g_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/bbc681ba1e31d197564a1c90607e870f
1998 FR11,c4d_160115_055352_ooi_g_ls9.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/8326200590a1709872eb55a4376b3a02
1998 FR11,c4d_160115_055507_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/bfd854cb08beb1f8d5ee7d3a36abd727
1998 FR11,c4d_160115_055507_ooi_r_ls9.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/a3fd15efb5f009f2b33a2b7fd2fcbadb
1998 FR11,c4d_160115_055620_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/6c89b769a33d500d7740ac7818239c4b
1998 FR11,c4d_160115_055620_ooi_r_ls9.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/31faf5d721c7c3660ceb8989e6a55662
1998 FR11,c4d_160115_055806_ooi_g_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/26c178521ea6efc85227006f785876d4
1998 FR11,c4d_160115_055806_ooi_g_ls9.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/a9d81e14127a0768829d820e0aeeaa9f
1998 FR11,c4d_191210_075636_ooi_i_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/937c68cd389b4a74545d24b0831cde45
1998 FR11,c4d_200309_012216_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/a5f980bf4fa4196f749fabcde215b09d
1998 FR11,c4d_200309_012406_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/d1f89ea05910f0603de6b1e26cf62b4f
1998 FR11,c4d_200314_011123_ooi_g_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/6124875bd2becf681720b47a03783fa2
1998 FR11,c4d_200314_011222_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/e3e791e93f807232e05d7029bcffe01a
1998 FR11,c4d_200317_023057_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/eadf03811c9b4e9084c35be61930639a
1998 FR11,c4d_200317_023245_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/7bac5c4ac870f14ae45d7639a119f7a5
1998 FR11,c4d_200317_023617_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/e72035c1407ef9d8321558980a2b7371
2015 WN1,838697o.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/838697o.fits.fz
2015 WN1,838698p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/838698p.fits.fz
2015 WN1,838699p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/838699p.fits.fz
2015 WN1,dec065320.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/feb50e88cde5d21136c4497996805ee0
2015 WN1,tu1704332.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/266fa43391e1570e57fa6194662db0eb
2015 WN1,c4d_130401_030115_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/2f4109cba400d0c5cbc05f96c860ecd5
2015 WN1,c4d_130401_030115_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/b5c7d717aa49a509fb4e1b746a5b0680
2015 WN1,1778492p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1778492p.fits.fz
2015 WN1,c4d_150130_083250_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/ee5ae47a29599974b2e5a55de0e80721
2015 WN1,c4d_150130_083548_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/d6d0fa66d99848b7d472cc9d5b55d5cf
2015 WN1,c4d_150224_053828_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/805c10275b0abc3af73a52e5380b7157
2015 WN1,c4d_150224_054128_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/fca3dd2cf20efb119c45d455347d60d7
2015 WN1,c4d_150224_054422_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/8e3b6aa964b4e01df7bb085675488be5
2015 WN1,c4d_150520_000639_ooi_VR_v4.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/3d8284838cd485c9c592e97ab0ed0e9c
2015 WN1,c4d_150520_001113_ooi_VR_v4.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/8be2088c324ecf7b8c7751301e343daf
2015 WN1,c4d_150520_001555_ooi_VR_v4.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/b336dbe47baa01ebf191e9f7dcf90e4b
2015 WN1,c4d_150520_002029_ooi_VR_v4.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/6b8ee8156eb82f19fe1c3157c26a7721
2015 WN1,c4d_150520_002504_ooi_VR_v4.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/6d8f86a8b6e4e7266a61d9d3be60fca6
2015 WN1,c4d_150521_001504_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/91464d21da117606d83f19e7c47c0e9c
2015 WN1,c4d_150521_001614_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/521670ef8a903b1b1d6f49603d06deb2
2015 WN1,c4d_150521_001937_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/138529a469618509658378d90d004e10
2015 WN1,c4d_150521_002047_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/c2febd90266f1fdfecf036ae141e9549
2015 WN1,c4d_150521_002415_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/bb8f747d9dd1494b3380bcf10b9c96eb
2015 WN1,c4d_150521_002524_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/23b46945baabd297488f613bcfbec471
2015 WN1,c4d_150521_002853_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/b99af84d5ad6b4a05e1eedfb77b661a3
2015 WN1,c4d_150521_003004_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/2006a1ac293cbe580486996292dc93b0
2015 WN1,c4d_150521_003331_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/1611f61f8a741cd657080bf091498ada
2015 WN1,c4d_150521_003442_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/67fb3745809a4edc0728a2447cdd5d47
2015 WN1,c4d_150522_001931_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/d3f0363f1736105ce894e8b421341e65
2015 WN1,c4d_150522_002412_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/758d08fe19de9e12aa82737535fa3a4c
2015 WN1,c4d_150522_002848_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/42b744718d9e5f0ca67cf4a9a44ad7de
2015 WN1,c4d_150522_003333_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/165cfbe47fd0c2653283251099105b08
2015 WN1,c4d_150522_003811_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/7739f9286e97312652cba2bf67770a94
2015 WN1,c4d_150523_000536_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/8cb6cb68952c0657360422eceadbbb2b
2015 WN1,c4d_150523_001015_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/8b86c565ff14ce01d56f40d0826f602b
2015 WN1,c4d_150523_001454_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/f80297810bd61275dd52fdf2561450aa
2015 WN1,c4d_150523_001937_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/4d371be6e92b9c598cc15ef7fd1171b5
2015 WN1,c4d_150523_002410_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/16654eb6179f142bacdadb567f1556f9
2015 WN1,c4d_150524_000338_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/c73ccd9be3ee823cfddc054a6e82465e
2015 WN1,c4d_150524_000815_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/ffc088487c77eb17a561be0a1224ac89
2015 WN1,c4d_150524_001255_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/71d3bda20172f720659eb137cbb8c809
2015 WN1,c4d_150524_001728_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/8f9eb55bd7a04b39076907680742aeb3
2015 WN1,c4d_150524_002210_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/646170c39e65d594e46a4a03f9c0e54f
2015 WN1,c4d_150708_005342_ooi_i_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/82eeb0678e13a4c748fd0cfc3f67ed6b
2015 WN1,c4d_150708_005342_ooi_i_ls10.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/482416c191e8eb93a583ea06e38d37d1
2015 WN1,c4d_150708_011651_ooi_i_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/960a3bd51c6b0d480dfd523518096df8
2015 WN1,c4d_150708_011651_ooi_i_ls10.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/e1c733132e18552afa986e88920cee96
2015 WN1,1828261p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/1828261p.fits.fz
2015 WN1,c4d_180222_075300_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/f550958b878472630bfe9c31e4532f99
2015 WN1,c4d_180222_075300_ooi_r_ls9.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/4d5d6ac0093501bc0fc7d73dbb70bf08
2015 WN1,c4d_180222_075410_ooi_g_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/5f240c0e76223009e0647dd54056619c
2015 WN1,c4d_180222_075410_ooi_g_ls9.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/5c297fc2ee961b859993b0965b1c30c7
2015 WN1,c4d_200204_083031_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/1459f194b2524e6ba974b30caee415c7
2015 WN1,c4d_200210_083829_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/5f4919cb52eb64ce6470d065713e1815
2015 WN1,c4d_200210_084048_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/17ac00261319cd2935fe4a0afa6b98ec
2015 WN1,c4d_210522_233925_ooi_i_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/72611943b19d13bc798134147aabe0cc
2015 WN1,c4d_220121_085845_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/746bec2a6288c44de60f2fcf236db4f9
2015 WN1,c4d_220121_090040_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/fbd3ded69500c14b96ccb138d6293c01
2015 WN1,c4d_220121_090352_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/889072508aee2695654c980486091760
2015 WN1,c4d_220121_090449_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/687c37552652b4eeb3802c9572b0c659
2015 WN1,c4d_220121_090546_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/eec86f44b67e886eaba25b697958a479
2015 WN1,c4d_220121_090643_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/540082b7c3bd6d491ab8d21242d12b01
2015 WN1,c4d_220121_090741_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/e83fc662326432202561bde51da3960d
2015 WN1,c4d_220121_090838_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/ec64ab4755951c6aeb00c4afb97f39cb
2015 WN1,c4d_220121_090935_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/907f4a40efe4be698f9800bd31cf5b00
2016 GW221,c4d_150612_225347_ooi_i_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/50f3f325795b4679a34d796a48dcbab6
2016 GW221,c4d_150612_225347_ooi_i_ls10.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/f12f427c5cf73280cb37460362d8d1ec
2016 GW221,c4d_150615_225126_ooi_i_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/b6fedb47535e4b4745dca84a234ff023
2016 GW221,c4d_150615_225126_ooi_i_ls10.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/bce6de04e67576bcc4e8baf6e59eb443
2016 GW221,c4d_150624_225922_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/64c095ce6fb167976bbbd3bf38a29d25
2016 GW221,c4d_150624_230022_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/7c4163c0409a546e4fbb1857375c3fd8
2016 GW221,c4d_150624_230119_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/809e660be02973eb906fcbc9e9e2d7b1
2016 GW221,c4d_150624_230221_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/17b91ad6bee31e861db279290aee6336
2016 GW221,c4d_150624_230318_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/84310863809940fdfdc4b6e2e47b008d
2016 GW221,c4d_150624_230419_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/b48693264f657b77ffa37e5a6e09ba96
2016 GW221,c4d_150624_230516_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/2d7d79a582d0d36c98ffd3d7818d6c0d
2016 GW221,c4d_150624_230617_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/8f8dcfa66d798f8ae55c63e569d10e29
2016 GW221,c4d_150624_230716_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/9946b4d878d1e8328141d853dc44606d
2016 GW221,c4d_150624_230813_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/b444b9107351bdddeee3e4506483911f
2016 GW221,c4d_150624_230915_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/2d288c0dceef7abf07ce71703bda2445
2016 GW221,c4d_150624_231013_ooi_VR_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/bb75c2fe219c2ba5d7911d3b9ce094d8
